Time,Minutes,source,SRTT_cumulative
2025-05-17 16:30:45,0.0,OOM,3750.25
2025-05-17 16:31:00,0.25,OOM,3623.0
2025-05-17 16:31:15,0.5,OOM,5187.5
2025-05-17 16:31:30,0.75,OOM,7288.0
2025-05-17 16:31:45,1.0,OOM,7288.0
2025-05-17 16:32:00,1.25,OOM,7238.0
2025-05-17 16:32:15,1.5,OOM,7385.0
2025-05-17 16:32:30,1.75,OOM,6725.0
2025-05-17 16:32:45,2.0,OOM,6725.0
2025-05-17 16:33:00,2.25,OOM,6720.0
2025-05-17 16:33:15,2.5,OOM,6058.762031746031
2025-05-17 16:33:30,2.75,OOM,5607.176706004142
2025-05-17 16:33:45,3.0,OOM,5559.606376639061
2025-05-17 16:34:00,3.25,OOM,5457.2993383995245
2025-05-17 16:34:15,3.5,OOM,5525.807475845412
2025-05-17 16:34:30,3.75,OOM,5444.561136018572
2025-05-17 16:34:45,4.0,OOM,5170.423932539683
2025-05-17 16:35:00,4.25,OOM,5079.018170634921
2025-05-17 16:35:15,4.5,OOM,5145.937744949494
2025-05-17 16:35:30,4.75,OOM,5363.390147186146
2025-05-17 16:35:45,5.0,OOM,5505.709703839638
2025-05-17 16:36:00,5.25,OOM,5521.827441934875
2025-05-17 16:36:15,5.5,OOM,5538.647418125353
2025-05-17 16:36:30,5.75,OOM,5759.654813146997
2025-05-17 16:36:45,6.0,OOM,5946.766855954502
2025-05-17 16:37:00,6.25,OOM,6049.599998811646
2025-05-17 16:37:15,6.5,OOM,6185.002775507175
2025-05-17 16:37:30,6.75,OOM,6511.6307646846635
2025-05-17 16:37:45,7.0,OOM,6815.14087157287
2025-05-17 16:38:00,7.25,OOM,6806.2680995671
2025-05-17 16:38:15,7.5,OOM,6818.33763816739
2025-05-17 16:38:30,7.75,OOM,6825.772233405484
2025-05-17 16:38:45,8.0,OOM,6869.797372294373
2025-05-17 16:39:00,8.25,OOM,6830.502012626263
2025-05-17 16:39:15,8.5,OOM,6847.804127344878
2025-05-17 16:39:30,8.75,OOM,6940.261928932177
2025-05-17 16:39:45,9.0,OOM,6982.13680952381
2025-05-17 16:40:00,9.25,OOM,7017.0762046287045
2025-05-17 16:40:15,9.5,OOM,7075.5
2025-05-17 16:40:30,9.75,OOM,5248.0
2025-05-17 16:40:45,10.0,OOM,5248.0
2025-05-17 16:41:00,10.25,OOM,5247.0
2025-05-17 16:41:15,10.5,OOM,5458.0
2025-05-17 16:41:30,10.75,OOM,5346.75
2025-05-17 16:41:45,11.0,OOM,5336.0
2025-05-17 16:42:00,11.25,OOM,5004.5
2025-05-17 16:42:15,11.5,OOM,4498.5
2025-05-17 16:42:30,11.75,OOM,3838.0
2025-05-17 16:42:45,12.0,OOM,3838.0
2025-05-17 16:43:00,12.25,OOM,3859.0
2025-05-17 16:43:15,12.5,OOM,4438.124607142858
2025-05-17 16:43:30,12.75,OOM,4467.905738095239
2025-05-17 16:43:45,13.0,OOM,4616.14236111111
2025-05-17 16:44:00,13.25,OOM,4599.860801956815
2025-05-17 16:44:15,13.5,OOM,4703.011218614717
2025-05-17 16:44:30,13.75,OOM,4612.634852933616
2025-05-17 16:44:45,14.0,OOM,4634.812399942163
2025-05-17 16:45:00,14.25,OOM,4646.940992294255
2025-05-17 16:45:15,14.5,OOM,4716.391154761904
2025-05-17 16:45:30,14.75,OOM,4938.149281746033
2025-05-17 16:45:45,15.0,OOM,4880.192484126983
2025-05-17 16:46:00,15.25,OOM,4827.743456709956
2025-05-17 16:46:15,15.5,OOM,4772.342483766232
2025-05-17 16:46:30,15.75,OOM,4760.470384920637
2025-05-17 16:46:45,16.0,OOM,4761.290119769121
2025-05-17 16:47:00,16.25,OOM,4739.174508658009
2025-05-17 16:47:15,16.5,OOM,4644.482276695526
2025-05-17 16:47:30,16.75,OOM,4714.3604404139915
2025-05-17 16:47:45,17.0,OOM,4718.926984126985
2025-05-17 16:48:00,17.25,OOM,4693.347910561661
2025-05-17 16:48:15,17.5,OOM,4603.682744569757
2025-05-17 16:48:30,17.75,OOM,4502.627824564325
2025-05-17 16:48:45,18.0,OOM,4460.401318186717
2025-05-17 16:49:00,18.25,OOM,4418.66237338152
2025-05-17 16:49:15,18.5,OOM,4319.008345238094
2025-05-17 16:49:30,18.75,OOM,4063.4639722222237
2025-05-17 16:49:45,19.0,OOM,4093.783873015875
2025-05-17 16:50:00,19.25,OOM,4232.741052675773
2025-05-17 16:50:15,19.5,OOM,4302.125044017765
2025-05-17 16:50:30,19.75,OOM,4439.987108946609
2025-05-17 16:50:45,20.0,OOM,4455.311893692628
2025-05-17 16:51:00,20.25,OOM,4343.33298076923
2025-05-17 16:51:15,20.5,OOM,4357.762836834735
2025-05-17 16:51:30,20.75,OOM,4319.768674968822
2025-05-17 16:51:45,21.0,OOM,4314.868551636537
2025-05-17 16:52:00,21.25,OOM,4287.363392906378
2025-05-17 16:52:15,21.5,OOM,3971.0559178073377
2025-05-17 16:52:30,21.75,OOM,3587.630345238096
2025-05-17 16:52:45,22.0,OOM,3510.9343011433016
2025-05-17 16:53:00,22.25,OOM,3534.9467316955006
2025-05-17 16:53:15,22.5,OOM,3596.5907943011102
2025-05-17 16:53:30,22.75,OOM,3578.9286900442557
2025-05-17 16:53:45,23.0,OOM,3587.122908730158
