time,blocklatency_disk sda,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda
2025-05-17 16:59:45,13.0,0.0,0.0,0.0,0.0,4120576.0,2871296.0,0.0,7155712.0
2025-05-17 17:00:00,13.0,0.0,0.0,0.0,0.0,3090432.0,2666496.0,0.0,7155712.0
2025-05-17 17:00:15,13.0,0.0,0.0,0.0,0.0,3090432.0,2666496.0,0.0,5738496.0
2025-05-17 17:00:30,13.0,0.0,0.0,0.0,0.0,1523712.0,2666496.0,0.0,5738496.0
2025-05-17 17:00:45,13.0,0.0,0.0,0.0,0.0,1523712.0,2666496.0,0.0,5738496.0
2025-05-17 17:01:00,12.0,0.0,0.0,0.0,0.0,1523712.0,2666496.0,0.0,5738496.0
2025-05-17 17:01:15,12.0,0.0,0.0,0.0,0.0,1523712.0,4112384.0,0.0,4268032.0
2025-05-17 17:01:30,12.0,0.0,0.0,0.0,0.0,1466368.0,4112384.0,0.0,4268032.0
2025-05-17 17:01:45,12.0,0.0,0.0,0.0,0.0,1466368.0,4112384.0,0.0,4268032.0
2025-05-17 17:02:00,13.0,0.0,0.0,0.0,0.0,1466368.0,4714496.0,0.0,4268032.0
2025-05-17 17:02:15,13.0,0.0,0.0,0.0,0.0,1180953.8438095236,4464007.911201438,0.0,5361514.761306707
2025-05-17 17:02:30,13.0,0.0,0.0,0.0,0.0,1182797.0438095236,4536055.165618063,0.0,6055864.488412087
2025-05-17 17:02:45,13.0,0.0,0.0,0.0,0.0,1173944.785113553,4606007.940375201,0.0,5939613.041590678
2025-05-17 17:03:00,13.0,0.0,0.0,0.0,0.0,1161558.481113553,4663970.261858911,0.0,5945019.761590677
2025-05-17 17:03:15,13.0,0.0,0.0,0.0,0.0,1161968.0811135531,4600313.102354772,0.0,5943477.325019248
2025-05-17 17:03:30,13.0,0.0,0.0,0.0,0.0,1125033.2788278388,4571930.330909206,0.0,5980916.9447619375
2025-05-17 17:03:45,13.0,0.0,0.0,0.0,0.0,1077443.996167721,4595679.594501402,0.0,6032799.273943614
2025-05-17 17:04:00,13.0,0.0,0.0,0.0,0.0,1101372.9256915306,4596685.702552172,0.0,5989614.215495769
2025-05-17 17:04:15,13.0,0.0,0.0,0.0,0.0,1140351.8270248636,4617112.849303251,0.0,5966101.053507116
2025-05-17 17:04:30,13.0,0.0,0.0,0.0,0.0,1237533.6855645464,4878255.456594238,0.0,6154747.782684249
2025-05-17 17:04:45,13.0,0.0,0.0,0.0,0.0,1351078.8632380953,4901905.404420325,0.0,6136172.732356226
2025-05-17 17:05:00,13.0,0.0,0.0,0.0,0.0,1380424.6552380954,4908074.84926881,0.0,6149814.783724647
2025-05-17 17:05:15,13.0,0.0,0.0,0.0,0.0,1377102.7992380953,4924935.552299113,0.0,6150644.653976748
2025-05-17 17:05:30,12.0,0.0,0.0,0.0,0.0,1303638.5568138529,5093834.068651752,0.0,6116345.725214843
2025-05-17 17:05:45,12.0,0.0,0.0,0.0,0.0,1250355.5919617226,5078077.079316877,0.0,6112232.721651818
2025-05-17 17:06:00,12.0,0.0,0.0,0.0,0.0,1234062.4191363258,5069342.222322723,0.0,6130742.545651818
2025-05-17 17:06:15,12.0,0.0,0.0,0.0,0.0,1232470.3942741705,4996451.065363471,0.0,6104415.825775704
2025-05-17 17:06:30,13.0,0.0,0.0,0.0,0.0,1169785.9904646466,4557849.337348932,0.0,5749438.855243058
2025-05-17 17:06:45,13.0,0.0,0.0,0.0,0.0,1054815.0340187587,4595617.870682267,0.0,5697582.324957344
2025-05-17 17:07:00,13.0,0.0,0.0,0.0,0.0,1057895.2260187587,4571194.291530751,0.0,5670624.066461022
2025-05-17 17:07:15,13.0,0.0,0.0,0.0,0.0,1044836.3328124091,4572507.376875991,0.0,5670624.066461022
2025-05-17 17:07:30,13.0,0.0,0.0,0.0,0.0,1059363.479479076,4427812.241327117,0.0,5624261.79151882
2025-05-17 17:07:45,13.0,0.0,0.0,0.0,0.0,1055382.2650028858,4382007.474908659,0.0,5580439.99984679
2025-05-17 17:08:00,13.0,0.0,0.0,0.0,0.0,1050452.663055723,4370034.514475055,0.0,5551095.765052007
2025-05-17 17:08:15,13.0,0.0,0.0,0.0,0.0,1053394.9563890563,4379990.436296502,0.0,5527081.848335708
